name,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,latitude,longitude,distance,monthly_rent,rent_efficiency_per_bedroom,log_rent,distance_norm,distance_bucket,drive_time,transit_time,commute_gap,commute_score,rent_per_min_drive,neigh_score,drive_time_norm,transit_time_norm,rent_norm,score,score_norm
"Top Floor 1BD/1BA w/ Gym,Pool,Jacuzzi,BBQ,Parking",Mid-Wilshire,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.05617,-118.3551,9.099485095323336,1800.0,1800.0,7.496097345175956,1.0807511556448344,medium,22.633333333333333,52.13333333333333,29.5,37.38333333333333,79.52871870397644,0.5,0.669172932330827,0.3593768440930013,0.5730906109697704,-0.4518634929057565,0.3995604591052582
High ceilings ocean view studio,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,34.01205225726036,-118.4954658,7.588357203132322,3420.0,3420.0,8.137688184977605,0.34726753612831773,medium,17.966666666666665,44.8,26.833333333333332,31.383333333333333,190.35250463821893,0.8,0.5288220551378445,0.3074471851764428,0.7331226601249122,-0.43338511762660675,0.42587799101594914
2 Bed 2 Bath Venice Beach retreat!,Venice,City of Los Angeles,Entire rental unit,Entire home/apt,6,2.0,2.0,2.0,33.99127,-118.47601,8.352049449087346,4248.0,2124.0,8.354438940114811,0.7179547265736003,medium,22.716666666666665,46.85,24.133333333333336,34.78333333333333,186.9992663242847,0.5,0.6716791979949874,0.32196388528266257,0.7871868165135151,-0.5307712630604347,0.2871773232680711
Melrose Place: Private Oasis near West Hollywood,West Hollywood,Other Cities,Entire home,Entire home/apt,4,2.5,2.0,2.0,34.08733144282112,-118.3575829,8.953476585594352,5130.0,2565.0,8.543055850941965,1.0098803506324612,medium,26.583333333333332,51.3,24.716666666666665,38.94166666666666,192.9780564263323,0.5,0.78796992481203,0.3534757464888469,0.8342335460994827,-0.5907795451811715,0.20171148248063894
⛱️🌊Westside Hideaways w/ PARKING Ultra Clean🏖️🐚,Santa Monica,Other Cities,Entire guesthouse,Entire home/apt,1,1.0,1.0,1.0,34.03625,-118.47186,4.215184574843845,2034.0,2034.0,7.618251097876695,-1.2900305916057482,close,15.45,26.2,10.75,20.825,131.6504854368932,0.8,0.45313283208020044,0.1757346866517172,0.6035594302607896,-0.33251055905871946,0.5695469756524267
New architectural guest house.,Del Rey,City of Los Angeles,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,33.983626503873886,-118.4295998,8.668872695806595,3240.0,3240.0,8.083637203141548,0.8717369861371306,medium,18.55,60.68333333333333,42.133333333333326,39.61666666666667,174.66307277628033,0.5,0.5463659147869674,0.4199221055116251,0.7196407198516598,-0.4857504834790792,0.35129745208769875
Lovely Double Bed Unit,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,34.0603,-118.38506,6.07517868050028,2700.0,2700.0,7.901377353792616,-0.3872114351687781,medium,18.383333333333333,37.25,18.866666666666667,27.816666666666666,146.8721668177697,0.5,0.5413533834586466,0.2539832408828042,0.6741796325658217,-0.4328745162404835,0.42660520691398884
A Secret in the Promenade,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,6,1.0,1.0,3.0,34.01800142455776,-118.498011,7.3346211238549675,3366.0,3366.0,8.121777419161074,0.22410704204172044,medium,19.583333333333332,32.31666666666667,12.733333333333338,25.950000000000003,171.8808510638298,0.8,0.5774436090225563,0.21904874306621033,0.7291540366669552,-0.42870444598679097,0.43254436310675265
Large One Bedroom Walk to Melrose Ave from an Elegant Duplex,Beverly Grove,City of Los Angeles,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,34.08492,-118.36829,7.8560731284781316,3330.0,3330.0,8.11102783819368,0.47721368227491834,medium,22.966666666666665,51.4,28.433333333333334,37.18333333333333,144.99274310595067,0.5,0.6791979949874686,0.35418387820134545,0.7264727679158256,-0.5151852813028399,0.3093754097377069
Garden View 1 BR in Century City,Century City,City of Los Angeles,Entire guest suite,Entire home/apt,2,1.0,1.0,2.0,34.05597,-118.42132,2.7155833627421355,2340.0,2340.0,7.75833346749091,-2.017919296835656,close,10.65,30.733333333333334,20.083333333333336,20.691666666666666,219.7183098591549,0.5,0.3087719298245614,0.20783665761831702,0.638500185753498,-0.33959898477243106,0.5594513981409308
Culver City casitas,Culver City,Other Cities,Private room in guesthouse,Private room,2,0.0,1.0,1.0,34.01343422299788,-118.4141921,6.354480530192222,1764.0,1764.0,7.475905969367397,-0.2516416182734866,medium,16.4,22.25,5.850000000000001,19.325,107.56097560975611,0.7,0.481704260651629,0.1477634840080255,0.5680542746547067,-0.3312856848589765,0.5712914832377171
Botanical Venice Bungalow,Venice,City of Los Angeles,Entire bungalow,Entire home/apt,2,1.0,1.0,1.0,33.98964,-118.46813,8.251019633960262,2430.0,2430.0,7.796057974316123,0.6689160483376675,medium,24.566666666666666,49.833333333333336,25.26666666666667,37.2,98.9145183175034,0.5,0.7273182957393484,0.34308981470553523,0.6479098121946615,-0.49597737654077617,0.3367319624040831
SM bungalow with patio and in unit laundry,Santa Monica,Other Cities,Entire home,Entire home/apt,4,1.0,2.0,2.0,34.03433858666486,-118.4796105,4.877062437546707,2970.0,1485.0,7.9966538754626075,-0.9687628994918471,close,16.916666666666668,24.333333333333332,7.416666666666664,20.625,175.56650246305418,0.8,0.4972431077694236,0.16251622801841142,0.6979444621945252,-0.3808539628123194,0.5006946522345573
Perfect Santa Monica location Off Montana Ave.,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,1,1.0,1.0,2.0,34.02839,-118.49443,6.375463120432309,2340.0,2340.0,7.75833346749091,-0.2414569169549131,medium,20.7,34.9,14.2,27.799999999999997,113.04347826086956,0.8,0.6110275689223057,0.23734214563908887,0.638500185753498,-0.4061767741059087,0.46462904125849835
Private Luxury Studio - Bev Hills adjacent,Mid-City,City of Los Angeles,Entire guesthouse,Entire home/apt,2,1.0,1.0,2.0,34.04583,-118.3741,7.4749146483421764,2826.0,2826.0,7.946971357693591,0.2922038607606218,medium,17.6,46.666666666666664,29.066666666666663,32.13333333333333,160.5681818181818,0.5,0.5177944862155389,0.3206656438097486,0.6855521482266068,-0.4436923339172541,0.41119810225183334
Norma Triangle Beach Hideout! Unit w/ Balcony,West Hollywood,Other Cities,Entire serviced apartment,Entire home/apt,4,1.0,1.0,1.0,34.08903,-118.38795,6.068590775459852,6678.0,6678.0,8.806723554725636,-0.3904091264158625,medium,17.05,25.083333333333332,8.033333333333331,21.066666666666666,391.67155425219937,0.5,0.5012531328320802,0.16782721586215035,0.9000002003515551,-0.4939414631626761,0.33963157963157864
Los Angeles Dreaming - Stay and Make Memories,Mid-City,City of Los Angeles,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,34.04772,-118.36742,8.061216285400546,2502.0,2502.0,7.8252452914317745,0.5767877461487106,medium,17.633333333333333,41.35,23.71666666666667,29.491666666666667,141.89035916824196,0.5,0.5187969924812029,0.2830166410952437,0.6551900067947007,-0.4243184286812899,0.4387910784512891
"Luxury high rise, 24hr sec, steps from bev hills",West Hollywood,Other Cities,Entire serviced apartment,Entire home/apt,2,2.0,1.0,1.0,34.091587,-118.382912,6.629098666484985,4320.0,4320.0,8.371242135931933,-0.11834522050741689,medium,17.916666666666668,25.066666666666666,7.149999999999999,21.491666666666667,241.11627906976742,0.5,0.5273182957393484,0.16770919391006728,0.7913780388504805,-0.4582885430440102,0.390409683699583
Sweet & spacious apartment,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,34.02007445405816,-118.4836974,6.21770354976686,3420.0,3420.0,8.137688184977605,-0.31803154806524847,medium,17.65,42.43333333333333,24.78333333333333,30.041666666666664,193.76770538243628,0.8,0.519298245614035,0.2906880679806444,0.7331226601249122,-0.42717615133030434,0.43472101244866795
Modern Santa  Monica Apartment + Air Conditioning,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.02475,-118.49431,6.603797846694021,4860.0,4860.0,8.488999457045455,-0.13062593941473888,medium,20.55,31.5,10.95,26.025,236.4963503649635,0.8,0.606516290726817,0.21326566741413905,0.820750255895604,-0.4729081230591145,0.36958797953154693
Charming Modern home in LA,Carthay,City of Los Angeles,Entire home,Entire home/apt,7,3.0,3.0,3.0,34.06244718441665,-118.3623313,8.311955406908606,8226.0,2742.0,9.01517670716893,0.6984935523538123,medium,23.8,35.25,11.45,29.525,345.6302521008403,0.5,0.7042606516290727,0.23982060663283372,0.9519946851055187,-0.5900401908574959,0.202764496109418
2 BD Apt + Free Parking - Steps To The Beach!,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,3,1.5,2.0,2.0,34.02622,-118.50317,7.198682726721229,3780.0,1890.0,8.237743803890933,0.15812415066886723,medium,21.433333333333334,47.06666666666667,25.633333333333336,34.25,176.36080870917573,0.8,0.6330827067669172,0.32349817065974273,0.7580795403215433,-0.4778562622906411,0.36254067097995685
N.Montana Santa Monica get away2bd1 b,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,4,0.0,1.0,0.0,34.02700769,-118.5023044,7.082286450360669,4500.0,4500.0,8.412054873292933,0.10162677375962241,medium,20.916666666666668,49.03333333333333,28.116666666666664,34.975,215.1394422310757,0.8,0.6175438596491228,0.337424761005547,0.8015579628555218,-0.49337129523805495,0.34044363222408125
Beautiful Venice Beach Charmer-Steps to Ocean-B8,Venice,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,0.0,2.0,33.9893,-118.4763,8.5459756610931,900.0,900.0,6.803505257608338,0.8120842179529627,medium,24.933333333333334,50.43333333333333,25.499999999999996,37.68333333333333,36.096256684491976,0.5,0.7383458646616541,0.3473386049805264,0.40033731692905566,-0.4011064071662238,0.4718504306781968
B20 - Cozy room balcony Beverly Hills,Pico-Robertson,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.05878,-118.38258,6.343247433294276,2250.0,2250.0,7.719129840906732,-0.2570940307487399,medium,18.7,35.833333333333336,17.133333333333336,27.266666666666666,120.32085561497327,0.5,0.5508771929824561,0.24395137495574176,0.6287216223648457,-0.4155420818318235,0.45129065077736596
Convenient Prime Location LA Apartment (C),Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,34.06037,-118.38997,5.588482620532523,4680.0,2340.0,8.45126704130007,-0.6234479506313976,medium,16.7,33.75,17.05,25.225,280.23952095808386,0.5,0.49072681704260646,0.22919863094535584,0.8113386567319151,-0.4675932339946192,0.3771576256959727
Luxury Studio in SM with Pool,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,34.01777785777134,-118.4886749,6.710842239285316,3348.0,3348.0,8.116417072794205,-0.07866785636131207,medium,18.85,41.333333333333336,22.483333333333334,30.09166666666667,177.6127320954907,0.8,0.5553884711779449,0.28289861914316067,0.727817005088486,-0.43432306721740993,0.42454213123857815
"Cozy 1BR WEHO apt, next to the Grove, free parking",West Hollywood,Other Cities,Entire rental unit,Entire home/apt,3,1.0,1.0,0.0,34.081784979286226,-118.37695,6.945563469731836,3582.0,3582.0,8.183955717304954,0.03526305483089615,medium,20.766666666666666,41.833333333333336,21.06666666666667,31.3,172.48796147672553,0.5,0.613032581453634,0.28643927770565325,0.7446631740293602,-0.48906289958896504,0.3465797961598114
"Peaceful 1-Bedroom, 1-Bath Place",West Hollywood,Other Cities,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,34.09357162271346,-118.3492062,9.91135641865223,3006.0,3006.0,8.008698182988528,1.4748239008401616,medium,28.416666666666668,48.68333333333333,20.266666666666662,38.55,105.78299120234604,0.5,0.8431077694235589,0.3349463000118022,0.7009486746839424,-0.550301060703005,0.2593623197895114
"700sf with step-up bed area, balcony & kitchenette",West Hollywood,Other Cities,Room in hotel,Private room,4,1.0,1.0,2.0,34.084384,-118.37792,6.903877646655953,4824.0,4824.0,8.481566013773087,0.01502924897619068,medium,21.7,47.96666666666667,26.26666666666667,34.833333333333336,222.3041474654378,0.5,0.6411027568922305,0.32987135607222945,0.8188961316074153,-0.5358635509250811,0.27992471331986446
"Apt in SM, 5 min to ocean w FREE parking and pool",Santa Monica,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.01777,-118.48907,6.737101602321214,3114.0,3114.0,8.043984431221553,-0.06592187189149865,medium,19.65,40.38333333333333,20.733333333333334,30.016666666666666,158.47328244274811,0.8,0.5794486215538847,0.27617136787442464,0.7097501261097042,-0.4329689104849321,0.4264707674136035
Beverly Hills Adj Spacious Oasis,Beverly Grove,City of Los Angeles,Entire guesthouse,Entire home/apt,12,1.0,3.0,8.0,34.06392988688198,-118.3671757,7.818243674186184,4500.0,1500.0,8.412054873292933,0.45885171225121574,medium,22.4,34.416666666666664,12.016666666666666,28.40833333333333,200.89285714285717,0.5,0.6621553884711778,0.23391950902867933,0.8015579628555218,-0.516053703489298,0.3081385732594559
"Next to Sony Studios, modern, private!",Culver City,Other Cities,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,34.01907289052519,-118.4006178,6.686040229802931,2736.0,2736.0,7.914617709040679,-0.09070645864006859,medium,19.566666666666666,33.233333333333334,13.666666666666668,26.4,139.8296422487223,0.7,0.5769423558897243,0.22553995043078015,0.6774821753242948,-0.4191835669827912,0.44610432350480345
Charming 1Bed/1Bath Townhouse in Santa Monica,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.03271,-118.48864,5.653980633147036,2160.0,2160.0,7.6783263565068856,-0.5916559894003898,medium,18.683333333333334,30.983333333333334,12.3,24.833333333333336,115.61106155218555,0.8,0.5503759398496241,0.20960698689956334,0.618544006326568,-0.3744517818654271,0.5098128565583959
"Quaint 3BD,2BA Ideal for Urban Explorers ~K-Town",Beverly Hills,Other Cities,Entire home,Entire home/apt,6,2.0,3.0,3.0,34.06218389285616,-118.3741395,7.137717250926745,5220.0,1740.0,8.560444233410552,0.1285322292422509,medium,21.366666666666667,34.61666666666667,13.25,27.991666666666667,244.30577223088923,0.5,0.631077694235589,0.2353357724536764,0.8385707315848641,-0.5218187553953576,0.29992778983220786
Sunny Getaway | Santa Monica Pier | Promenade,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,34.013434162451446,-118.4973833,7.615481556574109,4248.0,4248.0,8.354438940114811,0.3604333767182106,medium,18.316666666666666,46.083333333333336,27.76666666666667,32.2,231.91992720655142,0.8,0.5393483709273182,0.31653487548684056,0.7871868165135151,-0.4599862129809697,0.387991804310037
Martha's Studio,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,34.01484,-118.4783,6.338843427629584,2430.0,2430.0,7.796057974316123,-0.2592316830493839,medium,16.25,35.95,19.700000000000003,26.1,149.53846153846155,0.8,0.47719298245614034,0.24477752862032343,0.6479098121946615,-0.3712773253387714,0.5143340257454744
Modern 1BR Gem near Rodeo Dr: Lavish Stay for Two!,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.06395266104307,-118.3772898,6.809017129362192,2196.0,2196.0,7.69484807238461,-0.031014925003652764,medium,20.533333333333335,32.483333333333334,11.95,26.508333333333333,106.94805194805194,0.5,0.606015037593985,0.2202289625870412,0.6226650191020756,-0.424916311436434,0.43793955345249164
"2 Brm Spanish Style Home, A/C + parking",Mid-City,City of Los Angeles,Entire home,Entire home/apt,4,1.0,2.0,2.0,34.0481715,-118.3595239,8.814797118175765,2250.0,1125.0,7.719129840906732,0.9425669761388412,medium,19.5,39.86666666666667,20.366666666666667,29.683333333333334,115.38461538461539,0.5,0.574937343358396,0.27251268735984896,0.6287216223648457,-0.4284723894254269,0.4328748659711292
Cozy 2B-1BA house - Santa Monica,Santa Monica,Other Cities,Entire home,Entire home/apt,2,1.0,1.0,1.0,34.02095,-118.47043,5.418261160187541,1080.0,1080.0,6.985641817639208,-0.7060714357106093,medium,14.533333333333333,34.9,20.366666666666667,24.716666666666665,74.31192660550458,0.8,0.4255639097744361,0.23734214563908887,0.44576765215145353,-0.27344466292073005,0.6536706382018659
"Blueground | Brentwood, pool, nr coffee & ucla",Sawtelle,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.0487418,-118.457926,2.3839129666158336,3258.0,3258.0,8.089175678837561,-2.1789081872494704,close,10.833333333333334,20.183333333333334,9.35,15.508333333333333,300.73846153846154,0.5,0.3142857142857143,0.13312876194972265,0.7210221822414643,-0.3593203395722445,0.5313635724297717
Sunny Stylish Mid Century Bungalow & Big Backyard,Santa Monica,Other Cities,Entire bungalow,Entire home/apt,6,1.0,2.0,2.0,34.0041,-118.4722,7.019999999999873,5382.0,2691.0,8.591001118560957,0.07139366689053316,medium,17.883333333333333,40.53333333333333,22.65,29.208333333333332,300.95060577819197,0.8,0.5263157894736842,0.2772335654431724,0.8461925376379702,-0.4718184649859279,0.3711399077005342
Modern Apt Centrally Located in West Hollywood,Fairfax,City of Los Angeles,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,34.08344583895468,-118.3605474,8.589321345516915,2124.0,2124.0,7.661527081358517,0.8331237008887863,medium,25.533333333333335,43.35,17.816666666666666,34.44166666666667,83.18537859007833,0.5,0.7563909774436091,0.2971792753452142,0.6143537619222906,-0.48209465307104177,0.35650421036434016
Double Room with Shared Washroom,Venice,City of Los Angeles,Private room in hostel,Private room,2,1.0,1.0,1.0,33.986200383013994,-118.4737309,8.748279204759278,3726.0,3726.0,8.223358899479258,0.9102799671123123,medium,24.816666666666666,50.4,25.583333333333332,37.608333333333334,150.14103425117528,0.5,0.7348370927318295,0.34710256107636017,0.7544915125831599,-0.5416682450680848,0.27165747006754926
Fully Remodeled Studio Near The Grove and Melrose!,Fairfax,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,34.08081,-118.35995,8.6077933293036,1260.0,1260.0,7.13966033596492,0.8420897835066273,medium,24.016666666666666,60.03333333333333,36.016666666666666,42.025,52.46356696738376,0.5,0.7107769423558896,0.4153192493803847,0.48418450221608733,-0.4399707334692788,0.4164985324611358
3 Bdrm spacious Beverlywood Condo,Pico-Robertson,City of Los Angeles,Entire condo,Entire home/apt,6,2.5,3.0,4.0,34.055361143026275,-118.3946719,5.231051077713119,3258.0,1086.0,8.089175678837561,-0.7969409971904305,medium,16.5,24.0,7.5,20.25,197.45454545454547,0.5,0.48471177944862154,0.16015578897674967,0.7210221822414643,-0.41585356452652217,0.4508470265066429
