name,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,latitude,longitude,distance,monthly_rent,rent_efficiency_per_bedroom,log_rent,distance_norm,distance_bucket,drive_time,transit_time,commute_gap,commute_score,rent_per_min_drive,neigh_score,drive_time_norm,transit_time_norm,rent_norm,score
Quiet suite with backyard access and private entry,Del Rey,City of Los Angeles,Private room in home,Private room,2,1.0,1.0,1.0,34.0009867,-118.4012465,8.089577540972183,1800.0,1800.0,7.496097345175956,0.5853469881234589,medium,17.183333333333334,24.733333333333334,7.550000000000001,20.958333333333336,104.75266731328807,0.5,0.5052631578947369,0.14144371529530542,0.31794024599869897,-0.25704378882696177
Modern Studio Loft + Roof Deck Steps from Beach,Venice,City of Los Angeles,Entire loft,Entire home/apt,4,1.0,1.0,2.0,33.98353,-118.4697,8.881602839577852,4680.0,4680.0,8.45126704130007,0.9722611165324674,medium,25.466666666666665,59.71666666666667,34.25,42.59166666666667,183.76963350785343,0.5,0.7543859649122806,0.35335689045936397,0.6985816834075925,-0.5264198409285938
Hollywood Hills Guest Suite II,Hollywood Hills West,City of Los Angeles,Private room in home,Private room,2,1.0,1.0,1.0,34.10051,-118.37997,7.248548130487922,3384.0,3384.0,8.127109185346375,0.17449374657078953,medium,23.416666666666668,50.1,26.683333333333334,36.75833333333333,144.51245551601423,0.5,0.6927318295739349,0.2951034830893488,0.569402635183719,-0.44460129956353783
dreamy white Venice house ;enjoy the holidays here,Venice,City of Los Angeles,Entire home,Entire home/apt,5,2.0,2.0,2.0,33.99456070000001,-118.4564787,7.5190029912075556,5922.0,2961.0,8.686598356276965,0.3066142822323858,medium,22.016666666666666,50.56666666666667,28.550000000000004,36.29166666666667,268.9780469341408,0.5,0.65062656641604,0.2979303382130237,0.7923627679244224,-0.5217191447371857
New home near Beverly Hills,Mid-City,City of Los Angeles,Entire home,Entire home/apt,6,3.0,4.0,5.0,34.03935,-118.37669,7.461114259948369,4860.0,1215.0,8.488999457045455,0.2783349229249466,medium,16.716666666666665,46.86666666666667,30.150000000000002,31.791666666666664,290.72781655034896,0.5,0.49122807017543857,0.2755174154467441,0.7136183004867497,-0.4379192243366803
Al Fresco Living: 3BR Gem | Stunning Outdoor Space,Beverly Hills,Other Cities,Entire home,Entire home/apt,4,2.0,2.0,2.0,34.05958961832081,-118.3989332,4.719427920047145,4590.0,2295.0,8.431853144249223,-1.0610126742304231,close,14.6,40.483333333333334,25.883333333333333,27.541666666666668,314.3835616438356,0.5,0.4275689223057644,0.2368500757193337,0.69084511711039,-0.4019787386797521
Mountain Hideaway: Studio in Beachwood Canyon,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.07795,-118.39473,5.1274978303266625,1872.0,1872.0,7.5352967024440884,-0.8616654893062826,medium,14.416666666666666,36.7,22.28333333333334,25.558333333333334,129.84971098265896,0.5,0.4220551378446115,0.21393235739525496,0.3335614489708961,-0.25282759242079295
Modern Venice Retreat w/ Amazing Vibes & Location.,Venice,City of Los Angeles,Entire home,Entire home/apt,6,3.0,3.0,3.0,34.00436,-118.46057,6.634492067973443,9900.0,3300.0,9.200391041122515,-0.12548021466544942,medium,19.316666666666666,64.18333333333334,44.866666666666674,41.75,512.5107851596204,0.5,0.569423558897243,0.38041393235739523,0.9971125489145138,-0.5957548737064574
Lovely 1 bedroom rental unit with pool.,Palms,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,34.02166,-118.40977,5.905000000000484,2430.0,2430.0,7.796057974316123,-0.4818460885307596,medium,15.533333333333333,37.2,21.66666666666667,26.366666666666667,156.43776824034336,0.6,0.4556390977443609,0.2169611307420495,0.43747653939797476,-0.295074571230908
Modern 3 BR Venice Canal Masterpiece W/ Roof Deck,Venice,City of Los Angeles,Entire townhouse,Entire home/apt,8,3.5,3.0,3.0,33.98482,-118.46832,8.72008073357139,7182.0,2394.0,8.879472402074802,0.8933555752899109,medium,25.533333333333335,55.1,29.566666666666666,40.31666666666667,281.2793733681462,0.5,0.7563909774436091,0.3253912165572943,0.8692243500383273,-0.5896852765598725
Double Room 4 Queen Bed in LA,Pico-Robertson,City of Los Angeles,Entire rental unit,Entire home/apt,8,2.0,2.0,4.0,34.0586,-118.3831,6.294839156007191,5760.0,2880.0,8.658866349732383,-0.29140485195463445,medium,18.9,43.18333333333333,24.28333333333333,31.041666666666664,304.76190476190476,0.5,0.556892230576441,0.2532054517920242,0.7813113800127283,-0.4802333115364284
Romantic Hollywood Hills Guest-House +Views/Garden,Hollywood Hills West,City of Los Angeles,Entire guesthouse,Entire home/apt,2,1.0,0.0,1.0,34.10730921686796,-118.3711279,8.34382642366161,2358.0,2358.0,7.765993079407675,0.7095507036082108,medium,25.766666666666666,44.483333333333334,18.71666666666667,35.125,91.51358344113842,0.5,0.7634085213032581,0.26108026249369004,0.4254954800532989,-0.401436800911035
Peaceful oasis near Culver City,Mid-City,City of Los Angeles,Entire rental unit,Entire home/apt,4,2.0,1.0,1.0,34.04130867246904,-118.3816157,6.9312658017210635,954.0,954.0,6.86171134048073,0.019497415127178022,medium,16.65,54.2,37.550000000000004,35.425,57.297297297297305,0.5,0.4892230576441102,0.3199394245330641,0.06513322994791051,-0.18680809417901012
Hollywood Hills Home,Hollywood Hills West,City of Los Angeles,Entire home,Entire home/apt,5,2.0,2.0,2.0,34.10536431740636,-118.3714796,8.224563100901994,8280.0,4140.0,9.0217190130337,0.6512890992656031,medium,27.0,50.03333333333333,23.03333333333333,38.516666666666666,306.6666666666667,0.5,0.800501253132832,0.2946996466431095,0.925910564730489,-0.6194545311606672
StayInLA | Private Rental 4C,Fairfax,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,34.08521,-118.35138,9.522714161413615,1710.0,1710.0,7.444833273892193,1.2854519056877174,medium,26.95,57.516666666666666,30.566666666666666,42.233333333333334,63.45083487940631,0.5,0.7989974937343358,0.34003028773346794,0.2975111747456388,-0.37670977556524987
Cozy Modern RM in West Hollywood,West Hollywood,Other Cities,Private room in home,Private room,2,1.0,1.0,1.0,34.0877,-118.35784,8.936000000000353,1782.0,1782.0,7.48605261786314,0.9988348004158608,medium,26.116666666666667,46.06666666666667,19.950000000000003,36.09166666666667,68.23229100191449,0.5,0.7739348370927318,0.2706713780918728,0.31393735577066373,-0.36188966905445963
"The Orchard | Gorgeous, Modern Mar Vista Estate",Mar Vista,City of Los Angeles,Entire home,Entire home/apt,4,2.0,2.0,2.0,34.01078,-118.42813,6.05749065207732,4284.0,2142.0,8.36287583103188,-0.40735252394046323,medium,17.483333333333334,35.71666666666667,18.233333333333334,26.6,245.0333651096282,0.5,0.5142857142857143,0.20797576981322566,0.6633572018653894,-0.4112237489945152
Venice Blvd Bliss | Beach and Airport 10 min away,Mar Vista,City of Los Angeles,Entire home,Entire home/apt,7,2.0,3.0,4.0,34.01219,-118.42298,6.090773760369428,4608.0,1536.0,8.435766192720509,-0.3910933149754787,medium,16.866666666666667,28.9,12.033333333333331,22.883333333333333,273.201581027668,0.5,0.49573934837092737,0.16668349318525996,0.6924044927907587,-0.4090203002646337
"Venice Home, ""Casita Amoroso""",Venice,City of Los Angeles,Entire home,Entire home/apt,5,1.0,2.0,3.0,33.99707,-118.4549,7.248199017686871,4176.0,2088.0,8.337348564497175,0.17432320066098977,medium,20.833333333333332,53.583333333333336,32.75,37.208333333333336,200.448,0.5,0.6150375939849624,0.3162039374053508,0.6531844174205741,-0.4590258326447885
Modern LA Suite I  Hollywood,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.08154365078718,-118.3908099,5.584035174709154,2160.0,2160.0,7.6783263565068856,-0.6386413649520675,medium,15.7,39.1,23.400000000000002,27.4,137.57961783439492,0.5,0.46065162907268165,0.22847046945986876,0.3905597115157388,-0.2901134672200738
"Centrally located, peaceful yard",Palms,City of Los Angeles,Entire home,Entire home/apt,7,2.0,3.0,4.0,34.017339159401224,-118.415296,5.960511302944056,6462.0,2154.0,8.773848885262895,-0.4547281322823015,medium,16.066666666666666,25.866666666666667,9.8,20.96666666666667,402.1991701244813,0.6,0.4716791979949874,0.14830893488137306,0.8271326804359425,-0.44201861854914787
Stylish Gorgeous 2 Story Loft Guesthouse + Parking,Mar Vista,City of Los Angeles,Entire guesthouse,Entire home/apt,3,1.0,1.0,2.0,34.01330176,-118.4290707,5.789057444513662,2610.0,2610.0,7.8674885686991285,-0.5384854570972322,medium,16.95,32.78333333333333,15.833333333333332,24.866666666666667,153.98230088495575,0.5,0.4982456140350877,0.19020696617869762,0.46594210340324843,-0.32389191880756524
Walkable Venice Beach-SM sanctuary with hot tub,Venice,City of Los Angeles,Entire home,Entire home/apt,5,2.0,2.0,3.0,34.000318903479325,-118.4639872,7.110784544491717,5580.0,2790.0,8.627123250788433,0.10719453542682919,medium,19.95,64.73333333333333,44.78333333333333,42.34166666666667,279.69924812030075,0.5,0.5884711779448621,0.38374558303886924,0.7686615452672717,-0.5107550880981412
Beverly Hills 1 /3rd St/Grove,Beverly Grove,City of Los Angeles,Private room in home,Private room,2,1.0,1.0,1.0,34.07078,-118.36524,7.998209799698911,2250.0,2250.0,7.719129840906732,0.5407127194433008,medium,23.066666666666666,43.18333333333333,20.116666666666664,33.125,97.54335260115607,0.5,0.6822055137844611,0.2532054517920242,0.40682016975292196,-0.368030812394912
Brand New Tiny House By Culver City,Palms,City of Los Angeles,Tiny home,Entire home/apt,1,1.0,0.0,1.0,34.02619,-118.40202,6.073431073125421,1782.0,1782.0,7.48605261786314,-0.39956543162515923,medium,17.983333333333334,33.9,15.916666666666664,25.941666666666666,99.09175162187209,0.6,0.5293233082706768,0.19697122665320546,0.31393735577066373,-0.2637661801201096
NEW LA Home with Free Parking (10 Min to Cedars),Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,34.06561,-118.37447,7.08064756925498,2808.0,2808.0,7.940583827104244,0.09247225126856577,medium,20.633333333333333,34.18333333333333,13.549999999999997,27.40833333333333,136.09046849757675,0.5,0.6090225563909774,0.19868753154972235,0.49507104702446897,-0.3704726920370253
Picturesque Guesthouse in the Heart of it All,West Hollywood,Other Cities,Entire home,Entire home/apt,4,1.0,2.0,3.0,34.09425,-118.35877,9.007090207163982,3456.0,1728.0,8.148156439921625,1.033563243549627,medium,24.933333333333334,38.85,13.916666666666668,31.891666666666666,138.60962566844918,0.5,0.7383458646616541,0.2269560827864715,0.577790105250601,-0.448011018056031
Artist Beach Cottage Venice Walk Streets,Venice,City of Los Angeles,Entire home,Entire home/apt,2,1.0,1.0,2.0,33.99559,-118.458,7.441905737107844,6480.0,6480.0,8.776630098427717,0.26895132257032417,medium,21.55,53.86666666666667,32.31666666666666,37.708333333333336,300.69605568445473,0.5,0.6365914786967418,0.3179202423018677,0.8282410122654529,-0.5358578969755773
Superior Suite in Boutique Venice Hotel #9,Venice,City of Los Angeles,Room in hotel,Private room,4,1.0,1.0,1.0,34.00034360000001,-118.4691094,7.260605614766942,4410.0,4410.0,8.39185670010494,0.18038397637637182,medium,19.85,50.583333333333336,30.733333333333334,35.21666666666667,222.16624685138538,0.5,0.5854636591478697,0.29803129732458356,0.6749062697494431,-0.4552078651090549
"Blueground | Marina Del Rey, gym & pool, nr 405",Del Rey,City of Los Angeles,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,33.9874223,-118.4430523,8.150600108323363,4770.0,2385.0,8.470311205516108,0.61515726501932,medium,20.916666666666668,61.016666666666666,40.099999999999994,40.96666666666667,228.0478087649402,0.5,0.6175438596491228,0.36123170116102976,0.7061709087262541,-0.48997786161744444
Beautiful unit in Baldwin Hills,Baldwin Hills/Crenshaw,City of Los Angeles,Entire home,Entire home/apt,2,1.0,1.0,2.0,34.02099,-118.36355,9.466831888229315,1890.0,1890.0,7.544861068658458,1.2581527259005543,medium,22.333333333333332,54.45,32.116666666666674,38.391666666666666,84.6268656716418,0.5,0.6601503759398496,0.3214538112064614,0.33737291212609816,-0.3472850398736864
House with Pool and Spa By Venice Beach!,Mar Vista,City of Los Angeles,Entire home,Entire home/apt,4,1.0,2.0,8.0,34.00796640895576,-118.4233393,6.473633231838869,3042.0,1521.0,8.02059914989697,-0.2040617403938127,medium,16.383333333333333,29.016666666666666,12.633333333333333,22.7,185.676500508647,0.5,0.48120300751879697,0.1673902069661787,0.526957682044559,-0.33862201646669843
Cozy & Minimalist Suite in the Heart of Weho,West Hollywood,Other Cities,Entire guest suite,Entire home/apt,2,1.0,0.0,1.0,34.08469,-118.38585,6.141454713664735,3330.0,3330.0,8.11102783819368,-0.36633504411504986,medium,17.333333333333332,39.36666666666667,22.033333333333335,28.35,192.11538461538464,0.5,0.5097744360902255,0.23008581524482585,0.5629941120484979,-0.3741471386954321
Very spacious studio  apartment by the beach.,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,3,1.0,0.0,2.0,34.00682,-118.49112,7.721769745336737,3816.0,3816.0,8.247220052745229,0.4056683428568763,medium,17.716666666666665,60.8,43.08333333333333,39.25833333333333,215.39040451552214,0.8,0.5213032581453634,0.3599192327107521,0.6172676097538377,-0.3952818678872944
Cozy Venice Beachpad (Next to Sand)-B11,Venice,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,0.0,2.0,33.98944,-118.47514,8.491345711958363,1278.0,1278.0,7.153833801578843,0.7816156956676031,medium,24.1,58.7,34.6,41.400000000000006,53.02904564315352,0.5,0.7132832080200502,0.34719838465421504,0.18154596157351754,-0.3060430239662651
Beautiful apartment in WeHo/Beverly Hills!,West Hollywood,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.08839,-118.38895,5.953085418504042,2574.0,2574.0,7.853604813097837,-0.4583557684333591,medium,16.7,27.2,10.5,21.95,154.13173652694613,0.5,0.49072681704260646,0.1563856638061585,0.4604093350269549,-0.3126589118847956
Modern Hollywood Home (Sunset View+Free Parking),Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,34.06394278765627,-118.3764904,6.888819264853393,2934.0,2934.0,7.984462732262196,-0.001238241732581223,medium,20.95,33.333333333333336,12.383333333333336,27.141666666666666,140.04773269689738,0.5,0.618546365914787,0.19353861686017165,0.5125570807617467,-0.37929446545116907
Apartment In Near Cidar Sinai,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,34.077887180828675,-118.3919701,5.398325363719631,4608.0,4608.0,8.435766192720509,-0.7293628984466526,medium,15.683333333333334,40.416666666666664,24.73333333333333,28.049999999999997,293.81509032943677,0.5,0.46015037593984964,0.23644623927309438,0.6924044927907587,-0.41229615775287726
Top Floor Beach Suite by Santa Monica Pier *405,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,34.00981,-118.49563,7.768405885379768,2340.0,2340.0,7.75833346749091,0.42845067254871294,medium,20.1,53.35,33.25,36.725,116.41791044776119,0.8,0.5929824561403509,0.31479050984351337,0.4224430740757827,-0.329830068441121
HEART of LA - Morocco Casbah,Carthay,City of Los Angeles,Private room in home,Private room,2,2.0,1.0,1.0,34.05829,-118.37264,7.333161460106669,1494.0,1494.0,7.3098814858247865,0.21582840183856403,medium,20.95,53.233333333333334,32.28333333333333,37.09166666666667,71.31264916467781,0.5,0.618546365914787,0.3140837960625946,0.24373199519323038,-0.29587346706424716
"Blueground | Culver City, pool, gym, nr bars",Palms,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.0197451,-118.4047576,6.365368733836288,4914.0,4914.0,8.500047032581268,-0.25695028316643853,medium,17.716666666666665,48.05,30.333333333333332,32.88333333333333,277.3659454374412,0.6,0.5213032581453634,0.2826855123674911,0.7180208323602991,-0.4401364128612269
Serene 2 bdrm Guesthouse. Venice Walk St.,Venice,City of Los Angeles,Entire guesthouse,Entire home/apt,4,1.0,2.0,2.0,33.991650076071366,-118.4581721,7.833151425441488,4590.0,2295.0,8.431853144249223,0.4600796675384592,medium,23.216666666666665,49.666666666666664,26.45,36.44166666666666,197.70279971284998,0.5,0.6867167919799498,0.2924785461887935,0.69084511711039,-0.4908487936758997
Modern 1-bedroom loft with 20 ft ceilings,Sawtelle,City of Los Angeles,Entire loft,Entire home/apt,3,1.5,1.0,1.0,34.04780850054253,-118.4607508,2.6204555520069834,3762.0,3762.0,8.232971790593437,-2.086386567923671,close,11.516666666666667,27.6,16.083333333333336,19.558333333333334,326.65701881331404,0.5,0.3348370927318296,0.15880868248359417,0.6115895831078456,-0.32684869755940593
Cozy Santa Monica Bungalow,Santa Monica,Other Cities,Entire bungalow,Entire home/apt,2,1.0,1.0,1.0,34.03441,-118.48432,5.215299128525258,2160.0,2160.0,7.6783263565068856,-0.818773472062017,medium,17.55,32.93333333333333,15.38333333333333,25.241666666666667,123.07692307692307,0.8,0.5162907268170426,0.191115598182736,0.3905597115157388,-0.2693342222879555
Elegant and modern 2BR/2BA Apartment,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,5,2.0,2.0,2.0,34.07516813919594,-118.3921144,5.345437770978131,2664.0,1332.0,7.887959336599945,-0.7551991398965817,medium,16.05,42.516666666666666,26.466666666666665,29.28333333333333,165.98130841121494,0.5,0.4711779448621554,0.24916708732963153,0.47409983971989356,-0.33082673681253033
Designer studio close to beach - parking included,Santa Monica,Other Cities,Entire guest suite,Entire home/apt,2,1.0,1.0,1.0,34.007785,-118.483029,7.187542324049488,2934.0,2934.0,7.984462732262196,0.1446916575875596,medium,17.4,57.2,39.800000000000004,37.3,168.62068965517244,0.8,0.5117794486215538,0.3381120646138314,0.5125570807617467,-0.3461790798139311
The Lexington Weho (30 days minimum),West Hollywood,Other Cities,Entire home,Entire home/apt,6,2.5,3.0,3.0,34.09164807957674,-118.3557556,9.229179712082077,2520.0,840.0,7.83241092718792,1.1420567062905884,medium,26.666666666666668,42.166666666666664,15.499999999999996,34.416666666666664,94.5,0.5,0.7904761904761904,0.2470469459868753,0.4519634314040004,-0.41733761890183235
Spacious One Bedroom For Rent,Palms,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.02675,-118.40067,6.1315115591503835,1908.0,1908.0,7.554334823725748,-0.3711923977492445,medium,17.8,34.11666666666667,16.316666666666666,25.958333333333336,107.19101123595505,0.6,0.5238095238095238,0.1982836951034831,0.3411482661402655,-0.27325890261965996
